oid, id, partcount, pointcount
72155,156191.0,1,541
72156,133194.0,56,288235
72157,187911.0,1,554
72158,22683442.0,654,81387
72159,22683442.0,109,17836
72160,22683442.0,833,59242
72161,159102.0,1,2775
72162,13246.0,19,324286
72163,54693.0,3,243
72164,197624.0,2,537
72165,134958.0,2,10652
72166,22697839.0,6,32878
72167,22697839.0,3,88285
72168,22697839.0,2912,135610
72169,22697839.0,43,8040
72170,22706796.0,103,14400
72171,138269.0,1,995
72172,22684300.0,23,9840
72173,22707929.0,13,1105
72174,22727395.0,55,14315
72175,49830710.0,8,3343
72176,2446.0,1,26
72177,2446.0,1,13
72178,2446.0,1,287
72179,2446.0,1,368
72180,177502.0,1,100
72181,158887.0,21,5205
72182,57639.0,1,19
72183,22721141.0,2,149
72184,22721141.0,1,96
72185,9736.0,1,4064
72186,9736.0,9,548
72187,9736.0,1,171
72188,9736.0,19,8106
72189,9736.0,2,3153
72190,9736.0,1,356
72191,22718345.0,824,55200
72192,22718345.0,222,32526
72193,40092.0,2,796
72194,158850.0,1,2721
72195,136507.0,2,715
72196,83468428.0,41,3730
72197,164672.0,1,760
72198,180993.0,1,2772
72199,22694950.0,82,6894
72200,169231.0,2,2645
72201,167208.0,6358,264865
72202,167208.0,2,1066
72203,22711703.0,2392,154944
72204,56084246.0,1,1650
72205,60453.0,1,134
72206,22704995.0,403,42159
72207,22704995.0,43,23828
72208,196686.0,7,23974
72209,61607.0,2,1177
72210,60986.0,1,1535
72211,188306.0,11,3906
72212,188306.0,1,2348
72213,188306.0,1071,61393
72214,188306.0,745,43510
72215,188306.0,2,757
72216,182999.0,8,17996
72217,182999.0,13,7764
72218,23095.0,3,150
72219,103727711.0,1,48
72220,60131.0,1,384
72221,187406.0,4,10888
72222,58245.0,1,42
72223,189125.0,23,2684
72224,189125.0,1,651
72225,192872.0,1,579
72226,192872.0,1,625
72227,48342486.0,1,5733
72228,202908.0,516,34316
72229,202908.0,50,3461
72230,202908.0,94,28001
72231,202908.0,51,12071
72232,202908.0,310,44672
72233,181654.0,2,12566
72234,181654.0,5,4840
72235,57819.0,1,300
72236,57819.0,1,280
72237,57819.0,1,344
72238,57819.0,1,892
72239,57819.0,1,247
72240,177422.0,1,37
72241,177422.0,1,110
72242,18435631.0,1,233
72243,22688248.0,13,1204
72244,61905.0,1,36
72245,169439.0,1,1136
72246,165545.0,3,4886
72247,79865085.0,1,5646
72248,54418.0,1,2455
72249,164510.0,48,19357
72250,164510.0,25,9864
72251,19513.0,39,6218
72252,170009.0,37,53457
72253,176667.0,1,361
72254,45466621.0,6,4944
72255,45466621.0,30,5182
72256,19199137.0,42,12814
72257,155229.0,38,703024
72258,190722.0,11,21190
72259,162299.0,4,4767
72260,199937.0,1,1556
72261,16449708.0,7,129892
72262,66601511.0,2,528
72263,178051.0,1,45640
72264,55343.0,1,50
72265,22736178.0,56,4168
72266,44793.0,1,388
72267,189470.0,37,6926
72268,22714131.0,1,276
72269,22682388.0,2,38
72270,6731.0,1,63
72271,182612.0,1,1746
72272,182612.0,1,1285
72273,22721401.0,122,15292
72274,190751.0,3,11136
72275,54377.0,1,145
72276,161668.0,1,419
72277,182613.0,2,1049
72278,182613.0,1,684
72279,69673708.0,1,60
72280,22734038.0,24,7021
72281,22734038.0,1,2288
72282,22734038.0,90,31493
72283,22734038.0,29,7262
72284,185091.0,210,917342
72285,161938.0,1,805
72286,57533.0,5,3802
72287,573.0,1,4692
72288,198001.0,1,107
72289,22678122.0,8,1715
72290,155062.0,1,2097
72291,136270.0,2,722
72292,187893.0,1,1496
72293,41704.0,1,1709
72294,41704.0,1,156
72295,22724505.0,110,9387
72296,184008.0,4,27400
72297,134934.0,81,2226
72298,22706455.0,462,22755
72299,22706455.0,16,1671
72300,56345900.0,29,4502
72301,156671.0,1,171
72302,22724212.0,14,13663
72303,47269908.0,10,44036
72304,132885.0,96,345943
72305,55167.0,1,5
72306,22688018.0,7,1076
72307,55208.0,1,2442
72308,183023.0,1,652
72309,22718594.0,3,3959
72310,156584.0,3,1813
72311,18584848.0,1073,560912
72312,18584848.0,37,8481
72313,18584848.0,10,4171
72314,18584848.0,226,142294
72315,18584848.0,105,63926
72316,18584848.0,70,16877
72317,18584848.0,96,31455
72318,18584848.0,124,28926
72319,18584848.0,250,120549
72320,18584848.0,586,269016
72321,18584848.0,71,23833
72322,18584848.0,22,9947
72323,18584848.0,295,153834
72324,97780757.0,64,199654
72325,14261.0,1,8
72326,14261.0,2,410
72327,14261.0,2,211
72328,14261.0,5,96
72329,14261.0,1,24
72330,14261.0,1,23
72331,22722546.0,16,29682
72332,45093.0,4,536
72333,201366.0,1,74
72334,22699594.0,15,5060
72335,57128.0,2,96
72336,63194.0,24,21354
72337,63194.0,10,18660
72338,63194.0,21,3786
72339,21775.0,1,26
72340,44214.0,9,1426
72341,185557.0,9,6506
72342,56377.0,1,11
72343,60054.0,8,20342
72344,60054.0,5,909
72345,60054.0,35,6009
72346,183856.0,5,43240
72347,22704433.0,337,28635
72348,181122.0,1,376
72349,188674.0,3,2263
72350,188674.0,1,486
72351,195328.0,1,1053
72352,181714.0,13,26400
72353,181714.0,23,20110
72354,15038481.0,1,2626
72355,15038481.0,3,957
72356,20491.0,1,61
72357,155138.0,4,3059
72358,15254.0,1,65
72359,55963.0,1,35
72360,22709499.0,10,2611
72361,65370765.0,10,76508
72362,22703249.0,1,37
72363,22703249.0,28,10335
72364,13307748.0,9,652
72365,195431.0,2,2055
72366,22685473.0,1,5278
72367,22721144.0,330,25395
72368,22721144.0,86,9715
72369,22721144.0,4,206
72370,22721144.0,1142,46944
72371,156705.0,1,46
72372,22728504.0,2,218
72373,161426.0,1,19671
72374,22682632.0,8,4524
72375,185802.0,1,142
72376,19526.0,1,67
72377,14892.0,2,1494
72378,14892.0,1,3192
72379,14892.0,1,694
72380,168153.0,1,127
72381,197907.0,2,442
72382,197907.0,1,190
72383,22719389.0,6,3343
72384,161741.0,3,14075
72385,177873.0,1,33
72386,177873.0,1,71
72387,177873.0,1,100
72388,169256.0,11,7891
72389,169256.0,8,5638
72390,169256.0,7,935
72391,168526.0,2,10827
72392,168526.0,10,2891
72393,168526.0,6,3071
72394,16778128.0,27,148528
72395,133320.0,39,266068
72396,180670.0,1,2345
72397,73785830.0,1,1025
72398,73785830.0,1,1025
72399,22723036.0,1,51
72400,22723036.0,1,597
72401,22723036.0,10,526
72402,55777.0,1,34
72403,134476.0,2,1355
72404,181275.0,1,4116
72405,157158.0,25,3318
72406,59215.0,3,390
72407,193410.0,2,730
72408,6494.0,4,3479
72409,6494.0,1,297
72410,6494.0,1,459
72411,6494.0,1,459
72412,6494.0,2,2306
72413,6494.0,1,2267
72414,6494.0,1,311
72415,137646.0,40,2496
72416,22720374.0,8,1661
72417,22720374.0,221,19738
72418,22720374.0,1,617
72419,137566.0,17,4605
72420,158567.0,8,31101
72421,158567.0,7,2054
72422,158567.0,16,15860
72423,18149.0,81,9997
72424,18149.0,145,38046
72425,183508.0,2,35051
72426,56251048.0,1,60
72427,189198.0,1,37
72428,132936.0,97,379728
72429,22730030.0,6,10624
72430,58374.0,3,111
72431,200058.0,1,1468
72432,48442832.0,1,4516
72433,103799498.0,1,548
72434,59885.0,2,690
72435,59885.0,17,38168
72436,183247.0,1,2104
72437,166870.0,2,3861
72438,88502453.0,1,93
72439,88502453.0,1,130
72440,88502453.0,1,442
72441,88502453.0,1,255
72442,88502453.0,1,85
72443,88502453.0,1,64
72444,88502453.0,1,210
72445,88502453.0,1,181
72446,88502453.0,1,258
72447,88502453.0,1,206
72448,133678.0,47,218960
72449,22711038.0,4,148
72450,22711038.0,3,663
72451,22711038.0,8,3509
72452,11579.0,1,428
72453,11579.0,2,1380
72454,11579.0,1,639
72455,187409.0,1,16346
72456,136283.0,1,88
72457,57009.0,1,35
72458,58970.0,2,409
72459,15522095.0,92,50250
72460,22698267.0,14,643
72461,22698267.0,4,23174
72462,22706894.0,3,898
72463,103120145.0,7,1094
72464,203845.0,2,8114
72465,4643.0,1,405
72466,59219.0,1,361
72467,33684.0,1,417
72468,192311.0,1,1768
72469,22735423.0,24,5260
72470,48329024.0,7,677
72471,48329024.0,7,677
72472,8127.0,1,374
72473,1551.0,1,690
72474,15522069.0,294,144736
72475,22686739.0,1,183
72476,177514.0,1,165
72477,22701514.0,8,481
72478,22701514.0,1,662
72479,22701514.0,11,1181
72480,182312.0,2,4087
72481,198862.0,1,483
72482,22697133.0,338,35031
72483,22697133.0,813,44421
72484,22697133.0,558,26900
72485,188989.0,1,2367
72486,182696.0,6,13970
72487,182696.0,16,19894
72488,88495622.0,1,250
72489,88495622.0,28,1111
72490,22703768.0,8,982
72491,158974.0,76,7380
72492,180487.0,10,287536
72493,172530.0,10,1130
72494,18557.0,3,177
72495,18557.0,1,73
72496,172770.0,1,2536
72497,172770.0,1,2536
72498,22683479.0,21,1118
72499,181863.0,3,2382
72500,181863.0,5,6039
72501,167427.0,4386,191645
72502,167427.0,12,5123
72503,167427.0,23,894
72504,189461.0,1,3043
72505,189461.0,43,10849
72506,20011.0,1,1803
72507,61339.0,184,225568
72508,176151.0,2,342
72509,178379.0,1,9198
72510,22728963.0,7,2408
72511,65368802.0,1,1177
72512,65368802.0,1,1177
72513,22680247.0,11,409
72514,22680247.0,6,568
72515,22680247.0,1361,78243
72516,22680247.0,435,27579
72517,22680247.0,415,28520
72518,22680247.0,282,19089
72519,22680247.0,1243,112410
72520,22680247.0,303,5269
72521,22680247.0,1711,64450
72522,22680247.0,257,17417
72523,203312.0,1,178
72524,202293.0,6,1041
72525,202293.0,9,13136
72526,202293.0,4,3856
72527,56488.0,1,50
72528,22712619.0,1,53
72529,61290.0,4,461
72530,61290.0,2,746
72531,22725908.0,53,27731
72532,134081.0,1,322
72533,183723.0,1,5919
72534,103889860.0,1,547
72535,103889860.0,29,13967
72536,201373.0,3,292
72537,49254309.0,18,5652
72538,178656.0,1,31
72539,202123.0,1,3582
72540,22706809.0,10,3582
72541,162388.0,5,1063
72542,39352.0,41,430418
72543,39484.0,5,667
72544,167741.0,1,161
72545,41174.0,1,28
72546,22722111.0,6,885
72547,188691.0,1,3757
72548,103899062.0,5,46604
72549,103899062.0,31,30823
72550,172666.0,32,5469
72551,15338.0,1,1975
72552,193175.0,16,23433
72553,169151.0,1,994
72554,169151.0,1,437
72555,169151.0,1,300
72556,169151.0,3,904
72557,169151.0,1,249
72558,75605505.0,111,8796
72559,78777071.0,10,17267
72560,22690477.0,1568,40548
72561,15311.0,1,781
72562,15311.0,1,4289
72563,22706842.0,10,1341
72564,57071.0,1,45
72565,156898.0,5,1159
72566,180647.0,1,788
72567,195605.0,8,1117
72568,19710303.0,4,9993
72569,20253151.0,93,278878
72570,132896.0,33,200853
72571,64791214.0,4,7717
72572,78313956.0,3,378
72573,133394.0,5,136254
72574,19720058.0,1,2623
72575,58683.0,1,6
72576,185183.0,1,13263
72577,136685.0,1,222
72578,166914.0,177,18229
72579,157272.0,7,4556
72580,200011.0,1,42
72581,15147816.0,50,108491
72582,22689988.0,145,18445
72583,5513.0,4,1524
72584,22707400.0,129,13591
72585,22707400.0,420,23378
72586,182274.0,1,1848
72587,182274.0,2,903
72588,103774053.0,1,51
72589,184105.0,1,66
72590,22700536.0,44,6520
72591,22711137.0,9,732
72592,22711137.0,14,516
72593,172868.0,1,170
72594,172868.0,1,170
72595,22681240.0,7,9157
72596,22721762.0,10,343
72597,22721762.0,475,35979
72598,22721762.0,1118,80265
72599,22721762.0,1651,114791
72600,196187.0,1,33
72601,22702054.0,1,380
72602,166628.0,525,43664
72603,166628.0,134,31217
72604,22708835.0,1,117
72605,103132876.0,1,494
72606,137370.0,1,224
72607,158207.0,1,3766
72608,22688511.0,11,3815
72609,47142944.0,1,702
72610,12895.0,1,8080
72611,14367.0,3,541
72612,21474.0,3,27
72613,21474.0,84,21348
72614,21474.0,21,40764
72615,21474.0,81,41475
72616,22725573.0,1,116
72617,136771.0,1,2669
72618,178223.0,18,1408
72619,19199165.0,9,11414
72620,88090689.0,2,753
72621,64250.0,1,10
72622,58933356.0,7,1101
72623,20659757.0,2,157
72624,191001.0,1,41
72625,54923.0,2,395
72626,155968.0,1,693
72627,20643886.0,73,60458
72628,173271.0,1,99
72629,56480.0,3,6439
72630,176198.0,7,400
72631,13317747.0,3,843
72632,13317747.0,3,131
72633,41606.0,62,72907
72634,41606.0,1,518
72635,158485.0,3,636
72636,22733859.0,5,312
72637,178658.0,1,40
72638,44792252.0,2,2793
72639,166315.0,4,2956
72640,166315.0,2,2789
72641,166315.0,1,2354
72642,166315.0,26,9213
72643,166315.0,5,19040
72644,167413.0,8,11927
72645,167413.0,3,1507
72646,167413.0,3,1559
72647,167413.0,2,831
72648,167413.0,1,458
72649,167413.0,1,707
72650,167413.0,1,178
72651,22689786.0,3,5248
72652,48443661.0,2,61
72653,60709.0,1,1911
72654,22726434.0,1,10736
72655,136123.0,1,94
72656,16203.0,2,395
72657,133313.0,90,330380
72658,187539.0,5,80511
72659,192182.0,251,9460
72660,64547977.0,1,1112
72661,64547977.0,3,6404
72662,196624.0,175,15413
72663,44579219.0,1,85
72664,59296.0,1,28
72665,61496.0,1,611
72666,163966.0,2,722
72667,163966.0,28,4707
72668,195610.0,41,3995
72669,135128.0,1,1643
72670,22695732.0,1,37
72671,22695732.0,40,3343
72672,200235.0,1,105
72673,56123.0,1,1349
72674,3847.0,14,51853
72675,22704135.0,763,35848
72676,8969.0,1,81
72677,8969.0,3,12626
72678,55654.0,2,447
72679,136412.0,10,3212
72680,50950499.0,1,112
72681,14604.0,2,324
72682,14604.0,1,9
72683,14604.0,1,518
72684,14604.0,1,251
72685,14604.0,1,82185
72686,22679603.0,96,13535
72687,22679603.0,7,2075
72688,22679603.0,215,13734
72689,193020.0,20,219063
72690,103703875.0,95,23269
72691,21260.0,1,39
72692,68318023.0,1,2894
72693,155996.0,1,212
72694,97210381.0,1,15
72695,97210381.0,1,9
72696,60482467.0,14,146847
72697,62494360.0,9,7025
72698,203520.0,9,3751
72699,198310.0,1,489
72700,22730835.0,5,2345
72701,172415.0,34,9835
72702,193239.0,330,7477
72703,54889.0,1,9960
72704,103849376.0,11,5744
72705,103849376.0,1,1880
72706,22713595.0,3,4969
72707,44578302.0,1,341
72708,44578302.0,1,341
72709,61140.0,1,1485
72710,68332934.0,37,356152
72711,61721.0,1,428
72712,173217.0,7,934
72713,22722335.0,1,85
72714,58418.0,1,33
72715,13161709.0,2,3133
72716,13161709.0,2,3133
72717,22722156.0,4,167
72718,177999.0,7,2971
72719,182326.0,1,238
72720,61265.0,4,861
72721,61265.0,7,1528
72722,61265.0,2,1208
72723,61265.0,228,52350
72724,61265.0,9,41924
72725,193417.0,1,319
72726,57271.0,2,236
72727,22711102.0,114,3983
72728,49829790.0,1,309
72729,135887.0,1,7
72730,200216.0,1,3650
72731,49453874.0,4,3479
72732,173162.0,1,681
72733,173162.0,2,20229
72734,173162.0,1,508
72735,60153.0,3,7535
72736,21132575.0,3,4688
72737,22703913.0,1,19096
72738,103776400.0,16,4467
72739,44906.0,1,526
72740,157107.0,48,7245
72741,22681212.0,94,10636
72742,60092.0,1,282
72743,167757.0,1,2629
72744,167757.0,1,2193
72745,64187.0,1,28
72746,135647.0,25,3151
72747,22698859.0,1,169
72748,4996.0,9,3995
72749,22714528.0,23,3239
72750,22714528.0,20,2061
72751,22714528.0,623,29321
72752,19485.0,2,292
72753,198042.0,1,201
72754,22702381.0,8,1121
72755,22718299.0,81,13408
72756,59577.0,1,227
72757,155889.0,1,440
72758,22699905.0,2,68
72759,48810562.0,1,2125
72760,48810562.0,1,2125
72761,41442.0,2,2567
72762,180938.0,1,272
72763,180938.0,2,952
72764,37865.0,1,160
72765,192739.0,1,5725
72766,134311.0,1,1399
72767,203339.0,1,671
72768,56154558.0,1,12
72769,59571.0,1,38
72770,156090.0,1,267
72771,197660.0,125,11748
72772,1137.0,14,9149
72773,22692146.0,1240,38742
72774,22692146.0,31,22925
72775,22692146.0,61,23336
72776,103192666.0,1,2650
72777,136821.0,1,47
72778,83683065.0,4,4739
72779,190710.0,6,69944
72780,22688308.0,5,760
72781,22688308.0,1,491
72782,4803.0,1,307
72783,55982.0,1,49
72784,61285.0,2,898
72785,103868436.0,1,15
72786,103868436.0,10,1257
72787,182250.0,5,14520
72788,182250.0,17,12740
72789,153774.0,1,875
72790,22724683.0,3,76
72791,47103344.0,1,134
72792,47103344.0,2,50
72793,137480.0,2,164
72794,134120.0,1,1267
72795,182327.0,3,5080
72796,182327.0,13,8374
72797,56219504.0,1,25
72798,80582728.0,1,5245
72799,40621.0,4,85
72800,54756.0,1,20
72801,63298.0,1,625
72802,60833.0,1,1911
72803,48081287.0,1,307
72804,48081287.0,1,307
72805,137504.0,1,446
72806,183685.0,4,33938
72807,156866.0,1,42
72808,42675.0,9,208
72809,42675.0,5,17782
72810,22719172.0,107,6337
72811,22714075.0,62,30267
72812,22684306.0,82,6573
72813,134717.0,8,4108
72814,22722497.0,1,174
72815,135516.0,2,3533
72816,135516.0,4,13054
72817,103886997.0,241,36457
72818,84372447.0,78,12467
72819,57522.0,1,8111
72820,57522.0,1,15
72821,22680837.0,1,793
72822,2713.0,1,994
72823,190300.0,255,585604
72824,55908.0,1,29
72825,56904.0,1,46
72826,134766.0,303,8191
72827,198573.0,20,331828
72828,55588.0,1,1844
72829,22686940.0,19,5362
72830,60522.0,1,819
72831,187489.0,77,275758
72832,43942.0,1,1736
72833,43942.0,1,729
72834,22695010.0,2,10214
72835,22695010.0,412,33963
72836,158851.0,71,9437
72837,135509.0,1,2759
72838,135509.0,75,23863
72839,198147.0,14,765
72840,13142211.0,2,1945
72841,13142211.0,2,1945
72842,194099.0,9,1010
72843,22713333.0,132,20583
72844,6219.0,6,1245
72845,88700294.0,2,44
72846,44814.0,1,473
72847,12076.0,1,2483
72848,22725184.0,2,1523
72849,22729731.0,70,56895
72850,22729731.0,1,20
72851,157275.0,1,181
72852,182427.0,4,7348
72853,182427.0,13,8628
72854,103677427.0,1,23
72855,22724997.0,87,8678
72856,173263.0,4,503
72857,16084383.0,1,8010
72858,55867.0,2,1368
72859,22709900.0,14,2476
72860,167783.0,1,58
72861,167783.0,1,108
72862,22694081.0,469,27934
72863,22694081.0,1,7
72864,22694081.0,2,624
72865,56876.0,1,361
72866,201321.0,4,373
72867,55087.0,1,361
72868,132745.0,117,125803
72869,192524.0,3,14353
72870,19475.0,1,16
72871,57015.0,1,361
72872,171879.0,4,723
72873,171879.0,5,6537
72874,171879.0,1,669
72875,171879.0,1,99
72876,171879.0,11,8818
72877,171879.0,4,301
72878,198309.0,1,165
72879,137415.0,6,6518
72880,156182.0,245,14568
72881,162257.0,1,1364
72882,60954.0,2,1638
72883,59822.0,76,67672
72884,59822.0,9,8538
72885,59822.0,207,72737
72886,136549.0,1,637
72887,22721740.0,1,18412
72888,22721740.0,1,5020
72889,22721740.0,77,8201
72890,182655.0,2,7732
72891,182655.0,9,4524
72892,157265.0,60,22008
72893,18140829.0,10,159392
72894,22727811.0,2439,170791
72895,22727811.0,1,1643
72896,200531.0,1,577
72897,22103.0,11,73112
72898,22103.0,7,24368
72899,65524481.0,1,2637
72900,193780.0,1,361
72901,6301.0,1,566
72902,154723.0,9,8696
72903,63911246.0,2,191
72904,63911246.0,9,1432
72905,2427.0,1,815
72906,178168.0,84,4002
72907,103114721.0,4,5397
72908,162185.0,3,1632
72909,22703937.0,3,77
72910,156852.0,4,1066
72911,60211.0,3,1532
72912,38452.0,3,127
72913,22717207.0,89,7146
72914,13958.0,3,160
72915,13958.0,2,1571
72916,133693.0,31,222763
72917,159078.0,31,6235
72918,197650.0,1,197
72919,181948.0,1,1233
72920,55376.0,2,4513
72921,22700509.0,156,9768
72922,22700509.0,100,9976
72923,22700509.0,837,26686
72924,22700509.0,79,3047
72925,47150895.0,6,6626
72926,135892.0,1,13
72927,57874.0,127,12541
72928,63176.0,1,7018
72929,22727389.0,1,1731
72930,69590742.0,49,250599
72931,57669.0,3,1083
72932,88509577.0,1,196
72933,88509577.0,1,346
72934,88509577.0,1,264
72935,88509577.0,1,422
72936,88509577.0,1,191
72937,88509577.0,1,130
72938,88509577.0,1,168
72939,88509577.0,1,134
72940,88509577.0,1,209
72941,88509577.0,1,134
72942,88509577.0,1,117
72943,185957.0,10,137829
72944,22694417.0,63,7886
72945,22694417.0,1477,103419
72946,22721719.0,193,17513
72947,22721719.0,1,3196
72948,22721719.0,355,22409
72949,15431203.0,1,608
72950,22721728.0,4,180
72951,202077.0,2,1554
72952,202077.0,3,7416
72953,202077.0,2,2476
72954,64069.0,2,207
72955,22707008.0,8,4740
72956,60480620.0,4,12647
72957,41555.0,1,301
72958,154666.0,1,6770
72959,39378.0,249,520803
72960,167385.0,65,3270
72961,167385.0,277,38468
72962,196068.0,3,121
72963,22724010.0,2,1829
72964,22724010.0,4,1139
72965,133622.0,41,191038
72966,166723.0,603,42734
72967,166723.0,6,1459
72968,166723.0,4,1255
72969,166723.0,2,873
72970,166723.0,2,948
72971,166723.0,1,331
72972,54734.0,5,3053
72973,136552.0,1,28
72974,136552.0,3,510
72975,54801.0,1,4484
72976,134396.0,3,3180
72977,61350.0,135,5911
72978,162285.0,1,994
72979,166457.0,2,3870
72980,9141.0,1,2058
72981,156061.0,1,77
72982,23141.0,1,31
72983,23141.0,1,192
72984,23141.0,1,65
72985,23141.0,9,1635
72986,23141.0,1,58
72987,134266.0,249,7837
72988,136126.0,1,29
72989,3698.0,1,1203
72990,16653.0,1,361
72991,135730.0,1,29
72992,135889.0,1,33
72993,164581.0,1,6818
72994,103836876.0,2,1161
72995,189632.0,5,153
72996,55792.0,1,65
72997,188745.0,1,717
72998,188745.0,1,738
72999,62148625.0,1,318
73000,68443288.0,2,15516
73001,22710634.0,7,550
73002,169873.0,1,247
73003,169873.0,1,194
73004,169873.0,6,516
73005,14259996.0,13,4313
73006,41082.0,19,25893
73007,158560.0,7,2503
73008,158560.0,2,975
73009,158560.0,1,65
73010,16204.0,2,570
73011,22688059.0,1,361
73012,22688059.0,2,100
73013,22713792.0,2,1094
73014,22713792.0,1,3323
73015,22680897.0,1,4492
73016,58231.0,2,35
73017,54861.0,1,49
73018,22695745.0,1,4723
73019,156444.0,26,16645
73020,182979.0,5,10601
73021,182979.0,11,5083
73022,103761521.0,15,167
73023,42610.0,1,262
73024,202340.0,7,6433
73025,67968365.0,1,946
73026,133987.0,51,2661
73027,161381.0,9,38352
73028,18703.0,1,2409
73029,18703.0,1,80
73030,18703.0,1,1810
73031,18703.0,2,632
73032,167710.0,58,21595
73033,167710.0,58,22445
73034,185791.0,1,278
73035,153629.0,1,769
73036,22722093.0,3,93
73037,49570767.0,1,567
73038,49570767.0,1,567
73039,1120.0,1,29
73040,1120.0,1,29
73041,135564.0,3,6304
73042,135606.0,166,116501
73043,135606.0,2099,229076
73044,189562.0,1,1869
73045,185061.0,31,199158
73046,137559.0,1,3375
73047,22689568.0,8,385
73048,22724057.0,13,8598
73049,189070.0,1,1593
73050,22687922.0,2,88
73051,180742.0,1,7545
73052,181650.0,1,339
73053,133146.0,82,338706
73054,158843.0,77,10145
73055,182315.0,2,2960
73056,182315.0,6,3350
73057,189171.0,1,38
73058,190914.0,1,21
73059,58114.0,2,7086
73060,16780973.0,18,45214
73061,22717092.0,44,3101
73062,56664.0,2,38
73063,197805.0,1,521
73064,197805.0,12,819
73065,197805.0,134,3838
73066,197805.0,2,196
73067,65402301.0,1,134
73068,65402301.0,1,470
73069,87568739.0,2,2993
73070,164574.0,1,212
73071,182348.0,30,45216
73072,182348.0,47,40749
73073,199700.0,4502,194201
73074,30416.0,3,1720
73075,174466.0,3,937
73076,63304.0,1,404
73077,19718927.0,28,12303
73078,155963.0,14,796
73079,55866.0,1,4418
73080,181634.0,1,1124
73081,203070.0,2,42
73082,203070.0,1,2049
73083,56703.0,9,689
73084,134487.0,220,8829
73085,200527.0,1,742
73086,57549.0,16,3314
73087,47143144.0,3,4787
73088,157764.0,13,1413
73089,22735107.0,1,477
73090,103111343.0,2,4803
73091,57588.0,1,18
73092,22734757.0,150,9245
73093,65524346.0,1,5188
73094,161708.0,1,306
73095,184248.0,56,40890
73096,184248.0,23,10375
73097,184248.0,24,2670
73098,15001.0,1,25
73099,15001.0,1,53
73100,15001.0,1,521
73101,15001.0,8,18674
73102,15001.0,1,144
73103,15001.0,4,122
73104,15001.0,1,189
73105,162377.0,2,1381
73106,176805.0,65,9688
73107,176326.0,1,4403
73108,62030608.0,3,41204
73109,62030608.0,1862,140443
73110,62030608.0,3,184747
73111,62030608.0,222,28984
73112,62030608.0,1021,50537
73113,192266.0,4,74974
73114,59788.0,10,2171
73115,59788.0,70,34322
73116,22710553.0,764,59717
73117,22708132.0,4,254
73118,48342253.0,1,903
73119,48109487.0,1,91
73120,48109487.0,7,437
73121,19857.0,146,8108
73122,192735.0,3,22233
73123,60289.0,2,2703
73124,60289.0,2,3085
73125,133021.0,89,319639
73126,49830604.0,2,1574
73127,61784.0,1,361
73128,103693760.0,42,2594
73129,22704221.0,5,147
73130,6005.0,9,2380
73131,6005.0,2,775
73132,6005.0,49,42193
73133,6005.0,9,2380
73134,6005.0,2,775
73135,6005.0,49,42193
73136,134284.0,14,18668
73137,177872.0,1,94
73138,177872.0,2,1715
73139,187807.0,7,1271
73140,18252718.0,46,557771
73141,6983.0,1,65
73142,192766.0,1,2511
73143,49981813.0,1,372
73144,103766866.0,6,2136
73145,192534.0,2,2092
73146,192534.0,2,12851
73147,192534.0,1,1727
73148,88151563.0,2,1417
73149,56973.0,2,722
73150,22713811.0,16,3665
73151,157136.0,1,986
73152,153683.0,440,19501
73153,9609.0,1,51
73154,180541.0,62,273989
73155,12724.0,1,56
73156,185573.0,2,4467
73157,22713459.0,1,33
73158,59359.0,7,1376
73159,45448755.0,1,141
73160,45448755.0,1,214
73161,3323.0,2,1479
73162,13264340.0,39,13118
73163,22720868.0,1,49
73164,41406.0,1,73
73165,7914.0,1,358
73166,22724169.0,2,3803
73167,22724169.0,282,17154
73168,22724169.0,2,340
73169,22724169.0,91,5754
73170,22698813.0,5,8066
73171,22698813.0,9,4286
73172,55916.0,12,365
73173,22713491.0,271,191954
73174,22713491.0,2038,492603
73175,202376.0,1,4382
73176,71716111.0,70,15032
73177,184451.0,16,23592
73178,54982.0,1,191
73179,157123.0,2,690
73180,163781.0,1,167
73181,61243.0,5,17669
73182,61243.0,9,10866
73183,195893.0,1,41
73184,58127453.0,16,5581
73185,169130.0,58,20856
73186,86089642.0,1,1205
73187,44195.0,5,1005
73188,156590.0,1,134
73189,63365.0,2,2139
73190,22704582.0,158,8529
73191,103683897.0,2,1134
73192,134183.0,6,2713
73193,187901.0,1,1019
73194,22702527.0,1,113
73195,167651.0,1,67
73196,167651.0,1,252
73197,188943.0,2,1411
73198,188943.0,52,10927
73199,193443.0,1,594
73200,155775.0,2,564
73201,166446.0,1119,74386
73202,166446.0,4,1424
73203,19349293.0,23,82481
73204,22711234.0,76,3101
73205,22711234.0,101,8837
73206,65372543.0,14,43290
73207,134873.0,3,1670
73208,185388.0,10,68430
73209,202388.0,5,3833
73210,202388.0,1,1480
73211,202388.0,3,463
73212,39775.0,1,51
73213,39775.0,1,21
73214,39775.0,2,24
73215,39775.0,4,64
73216,39775.0,4,60
73217,62148732.0,3,290
73218,178097.0,6,31463
73219,22681622.0,25,2980
73220,46087798.0,1,17481
73221,184238.0,1,60
73222,184238.0,38,30160
73223,184238.0,7,6951
73224,41813.0,3,1734
73225,22719461.0,2,133
73226,57757.0,1,1445
73227,6290.0,1,285
73228,6290.0,1,90
73229,6290.0,1,92
73230,6290.0,1,46217
73231,198865.0,1,483
73232,19199124.0,46,19560
